sentence 	 label
but blacks want a royalty for a plant that is native to africa . 	 1
even tho i'm a german and english . 	 0
white power 2508 white power 2508 white power 	 0
stormfront ireland is now the exclusive provider of all racist attacks in ireland . 	 1
it wasnt hard to do 	 0
arab military is incompetent . 	 1
i'm from slovenia.... and i completely despise all muslims in the world... and the dead . 	 1
no matter what he has, he presents something to the american public that no one else is offering.. . 	 0
our enemies are using our enemies to discourage white voters to become a minority . 	 0
and so, gerry dingleberry is trying to kill the irish generation . 	 0
the cop was white . 	 0
ive only seen black on tv in st. petersburg . 	 0
niggas cant wait to line up 	 1
ww2 was always a popular subject. ive always been a big fan of 	 0
i'm afraid you were worried about the delay in your arrival - don't worry, it's just that we have to check your stuff when 	 0
is he a french footballer or a french footballer????? 	 0
we've started fighting back against the constant harassment we receive. ~~~ 	 0
it doesnt hurt to show. ive been hurt . 	 0
just wanted to give you another bump and call on anyone interested in meeting up, kindly dm me 	 0
thats what i came up with . 	 0
actually, i was responding to a swiss person who just started the thread . 	 0
easy to solve . 	 0
chinese immigration is strict about gas . 	 0
sadly i miss the 21st march but i will be in the mail with a few thousand copies of the white nationalist newspaper nationell idag on 23 march 	 0
i'm from there. my family is there. ~~ 	 0
no matter where you are, the punch in the face is a punch in the face regardless.???? 	 0
i'm twenty-five and blond and blue-eyed and 120 pounds.??????? 	 0
it's a great thing to see that there are more than one pro-white organization in san diego planning activities! 	 0
i have a warm smile every year 	 0
if you need help you can go to your sister 	 0
and thats it . 	 0
#x202a; kenya - hacked to death by a panga before the movie crew & #x202c; & rlm; 	 0
and so on. for example, population of estonia, latvia, lithuania, north russians . 	 0
yes, i'm from edinburgh and i have a lot of black and pakis and half of them don't speak english 	 0
my aunt is a teacher and she kicked a white kid out of school 	 0
signs of danger, don't go beyond this point in the winter. ~~ 	 0
bunch of fools . 	 0
the media will praise and encourage the non-white establishment while denigrating and degrading the white man's 	 0
if i had one i would probably be on the list 	 0
do you live in a particular crime-infested neighborhood? 	 0
i hope they bring ebola to the rest of the world and spread it to the rest of them . 	 1
hungary: war of justice!!! 	 0
the fact that they are trying to do the same as they do in ireland and britain and all other 	 0
white man kills, self, wife, son, in jewelry store robbery, john lauseng 	 0
they just added muslims who are all over the place today . 	 0
yes, i have seen news reports and they have a lot of ethnic background, which is why it happens in all communities . 	 0
where is south jesery? 	 0
i thought ive been thinking 	 0
take it with a grain of salt when you see it . 	 0
i wrote the last summer but had to cancel my trip 	 0
your brother is a great patriot, and i hope you find your way to our nation's heart . 	 0
- same video on the guy's facebook page . 	 0
axis was the most nationalist here at stormfront, and allies were also cultural marxists . 	 0
but the camellia idea is so good 	 0
my scientist can destroy your scientist any day 	 0
neanderthals with the largest brains of all humans, did this. ____ 	 0
to arrest and put a mother in a crib for not having more kids, she must be arrested and put in a nursery . 	 1
congressman mike honda it seems that our enemies are once again introducing legislation that would restrict the civilian access to certain types of body 	 0
he said if a person uses normal bullet to practice and then switch to fmj bullets, he will experience a deterioration . 	 0
we were excited to see some new faces at our recent event and look forward to seeing everyone who came to our weekly 	 0
the canadian flag should be mixed with the french and english flags, and the white canadian flag . 	 0
this is just an exercise in absurdity: a white woman with an athletic body attacks a man who is a worse man! 	 1
they need to get a job and get in high school for 40k a year . 	 0
i get a lot of respect from teachers because i know i cant do this 	 0
they are internationalists and communists . 	 0
reminds me of when i was in the bathroom and someone threw water at me 	 0
any swedish friends? ive been trying to find one for a 	 0
the irish catholics said: "what is this all about?" 	 0
the validity of such posts is neither stormfront nor the moderator . 	 0
the following thread may also be of interest to those interested in this subject and who are sustaining members: //www.stormfront.org/ forum/show...ml#post5825477 	 0
ed steele's defense should be a larger protest.???? 	 0
when the non whites come we should stand together and send them packing . 	 1
until kveldulf was able to open it up again with his unnecessary comments . 	 0
the press is spreading misinformation to parents . 	 0
she was working for the lesson she was in 	 0
good morning, i wonder what the 7th flag is for? 	 0
a beautiful ship! 	 0
did you not see any other white faces in this video? 	 0
i remember when i was going places and they would come to me and ask if i was hitler 	 0
they say they will be in jerusalem next year.???? 	 0
don't forget to thank us europeans. we have a record of success. ____ 	 0
my dad and my mother were born in the uk but they came from ireland . 	 0
if you have any information about anti-white, please send it to this site, i'm sure there will be plenty of you 	 0
just another sexual predator out there.???? 	 0
ha! ha! ha!!!! 	 0
im a proud croatian redneck, drink rakija, eat lamb and fight as much as i can and go to the gym . 	 0
i dont know if swp is a group or what, but i know a few people who have it, maybe we can talk ab 	 0
whats wrong with yall... . 	 0
dont look at genocide in serbia, but at your own people. ____ 	 0
lies, lies, lies, lies!!! 	 0
i have seen many of them in lviv ukraine begging for food in the east . 	 0
i wonder how much of this behavior of gates and his clique of social elites is due to humans' instincts to protect their position once 	 0
i havent seen one of them all day 	 0
i just listen to the sound and work on it 	 0
if we dont stop now, we will soon be on planet apes 	 1
i mean, all of this would have been great television . 	 0
they can vouch for that too . 	 0
the movie "full metal jacket" is a masterpiece, and it's the first part of the movie . 	 0
if they dont relate, they dont belong in slavs . 	 0
it's not meat, bread, or rice . 	 0
shocking that people go out of the country for a few years then come back and get a paycheck from black illegals . 	 0
i would suggest the distribution of your collection . 	 0
the patio door also has a type of glass magnet to decorate it . 	 0
dont tell me its a sin.???? 	 0
they will be goodbye to their n.b.a career.!!! 	 0
the new world order will beat everyone working together.!!! 	 1
there are no plans for any new sub-forum on european side . 	 0
ireland will fill smaller countries faster than the us. ____ 	 1
im ready to get off at 2:30!!!! 	 0
bullets i use in 5.56 would cut through trees like butter . 	 0
the book has sexual references . 	 0
i think the majority of people in these photos are more dangerous to america than to ukraine . 	 1
wickliffe, willowick parks, but some players are unhappy - cleveland.com city curfew is 5pm, and the 	 0
why do white people hate south africa so much? 	 1
if you need help, send me a dm 	 0
art jones needs your help to win the election!!!! 	 0
on another thread, they were talking about coke and taco bell . 	 0
it really is weird to do something like that 	 0
goths are real when they see real white people 	 0
you will be in the city soon.!!! 	 0
the government should be held accountable for not doing more to preserve better . 	 0
i would like to print some leaflets and distribute them, but i dont have the money . 	 0
i'm so tired.!!! 	 0
i should have stayed out the city. ive been in the city for 	 0
that's too expensive. ~~ 	 0
i remember them as a young boy 	 0
they're not working but i'm sure they'll be pushed into the highest positions in society . 	 1
wolf, what is the slogan you are referring to? 	 0
my beautiful blonde niece annabella is 2 today and i gotta teach her white values and heritage because shes the future of our 	 0
you on thin ice jimin 	 0
i always give a white person the benefit of "coming right" before i reject them as "white trash" or "white trash" . 	 0
he will have more support than ever when he gets back . 	 0
op: the dandelion taehyung blew was actually *pic* please suspend this person for 3 days 	 0
black man arrested in dublin streets, city centre, on suspicion of being a terrorist 	 1
im in inland empire of the u.s. by 10-15 freeway, maybe 45 minutes from here . 	 0
i'll wait for you to figure it out and then claim it was all your fault. ~~ 	 0
if i didnt write this, it wouldve been dead to see you only post here when she says something dumb 	 0
yes, it's just the color of the skin. ~~~ 	 0
yes! yes! yes!!!!! 	 0
shockley became a professor at stanford in the late 1950s and became an eugenics advocate . 	 0
asked for a user name change and they approved it 	 0
they are afraid of our weak liberal government, so they kill themselves . 	 0
white nationalism is not about superiority, it is about the 14 words. ____ 	 0
read about how arabs kicked ass and police ran away in fear of a rape. ____ 	 0
*bernt anker hoffman, pakkis, 1929. ____ 	 0
look who is talking.!!!! 	 0
i'm leaving stormfront because i'm tired of petty arguments . 	 0
communism is not a laughing matter and should not be used to deliberately rebel . 	 0
stop justifying yellow fever . 	 0
other accounts were poignant accounts of the behavior of the animal that has suffered from grief . 	 0
they were clearly brave and fierce, and instilled fear in the enemies of the communists . 	 0
we are going to be like the other sister countries in europe . 	 0
wow! that's awesome!!! 	 0
send it to us at drmradio.com . 	 0
if it was a poor black guy getting gangbanged on the streets of sydney, we'd all know for weeks 	 1
and they play with the neighborhood kids . 	 0
heath said unemployment eats your soul in a spiral.???? 	 0
and here is a link to the thread for the meeting of other interested parties to defend our race . 	 0
we will fight under one roof and keep the fight free. ~~ 	 0
it's a cruel act to force a poor vodka bottle to spend his life in a jewellery shop. ____ 	 1
adjustable rear sight, orange target, front sight, modified cylinder . 	 0
good morning, i wish i had met white people from other countries, especially girls . 	 0
youtube - bombers, bombs, 9-11, and israel 	 0
like blacks . 	 0
sad but true . 	 0
actually saw the best thing the other day 	 0
has anyone ever been back to the zoo????? 	 0
our white race will have to fight for the irish government . 	 0
nothing special, just new words for me. ~~~ 	 0
anybody has read the wording of itt tech . 	 0
i pray that god punish these subhumans even if they ask for forgiveness.!!! 	 1
please provide the following suggestions . 	 0
it is not about wanting to die another race; it is about surviving another life. ____ 	 0
the chinese are good, those who remain in their country are good, those who are illegal immigrants in the white nation . 	 1
remains of a dead man found in abandoned hospital.???? 	 0
is this just a germanic mythology board game????? 	 0
the sign outside the door says "no ball games" and they play soccer . 	 0
i bet the campus police have ordered them to keep it from homeland security . 	 0
thankful that they didnt think of that . 	 0
did you know that the subject line of this article was "the first black president was a muslim"? 	 0
look at the evil slave ship that forces blacks to leave their utopian paradise in africa www: / /www.europeandailynews.org/wp-... anm 	 0
memphis, tenn . 	 0
im realizing how lucky i am that my high school is 100% white but theres more and more black ppl moving in the area 	 1
like lions and tigers, they are one 	 0
mit students develop high-tech product that turns any bike into an electric vehicle . 	 0
i'm in kala, there are a few of us in town. ~~~ 	 0
the.54 will be a white tail....easily.. . 	 0
i'm not a grammar teacher but you need to use the line and paragraph breaks in your future 	 0
in rural areas, the first time the community will be unnoticed and untouchable . 	 0
i never did but i heard it's a great way to meet people....but anglin doesn't like it 	 0
cyf first world status 	 0
the weak may leave the folk at the time of their choice. ____ 	 0
this is so sick to my heart 	 0
when i think of wasp's i think of new england liberals who have never had a taste for diversity . 	 1
but it's an excellent thing, as a child, i often listened to a terrible hymn of the soviet union, which is a 	 0
forgot to mention this in my earlier comment . 	 0
but it's important to know your enemy more than you do. ____ 	 0
i be serious, they make fools of irish people . 	 1
i'm not buying this ever again, i don't want to buy it on tv, i don't want to buy it on jewtube 	 1
the big white family is so beautiful.!!! 	 0
att had to make this blond guy look stupid 	 0
help keep this case alive 	 0
new york is the biggest problem . 	 1
yeah, they steal everything from whites because they think whites owe them something . 	 1
wow. hackers cost $100,000 a day.???? 	 0
janet yellen - wikipedia, free encyclopedia 	 0
of course, our white community would welcome your brother. ~~ 	 0
i need to get a user name in the next few days so i dont want anything associated with bradley or the uk 	 0
the jews are not just mad, they are literally demons.???? 	 1
they would have been better off in the sun and eat a dirt pie 	 1
the ones that copied miley cyrus like the ones that burned.???? 	 0
- youtube video - youtube video - youtube 	 0
it's lucrative to jump in the conservativeunderground.com chatroom . 	 0
here's the link to usa today's reporting on the mystery of the suitcase . 	 0
is it either a white guy who got exposed to a nuclear blast or a black guy (how many blacks are there????? 	 0
i thought this was a klanman and he called me a * * * ing jew when i saw this episode . 	 0
youtube - black mob attacks white people on bus, chanting "it's a night of white men" 	 0
in san fran, you're not giving up your 2nd amendment rights . 	 0
the term "blond" is subjective but most sven stans are blond 	 0
watch this video on youtube - deadly poison! 	 0
yes but the day was filled with millions of niggas and wetbacks 	 1
i saw this and lived it, and i say it's not good.!!! 	 0
as i said, stay out of it . 	 0
href: / / / www.abc.net.au/international/print?id=2483106 ap story 	 0
you are the one who tells the story.!!! 	 0
i tried to tell those nutters about the health thread and they attacked me. ive been 	 0
you might consider harrison arkansas area . 	 0
welcome to stormfront . 	 0
ar10 is a heavy weapon . 	 0
i'm not a gun, just a night sight, take it home, clean when you're bored. ~~~ 	 0
go to the sf thread for a link to the pdf copy of the book . 	 0
this is why they are not slavs, and they are not slavs . 	 0
look at this nonsense on tv! 	 0
great show, great show! 	 0
we have a great place for the camp next month in leinster mountains, we have a great place for the camp 	 0
actually, we are the millions of black assholes . 	 0
border wars move closer to home:............................................................................................. . 	 0
i'll make it easier later when i find out what this is . 	 0
it would be very hard to try living as a white supremacist . 	 0
i suggest you go to college and study b.a.e. and plan to move to kansas . 	 0
there are always anti-racism campaigns and multi party propaganda . 	 0
i been thinking about relocating north for a long time but i dont think ill ever be able to move north 	 0
but i hope we dont get on our ass 	 0
god forbid anyone should promote a straight faced hetrosexuality diablo. ive been 	 1
share and prepare!!!! 	 0
you can see what i mean by a few. ~~ 	 0
knives, first aid kit, emergency blanket, pancho, lighter, flashlight, portable phone charger, pocket mirror.. . 	 0
- sending the kids to a jewish summer camp . 	 0
sit back and wait for the show on the radio to end and forget all about the truth . 	 0
i laugh every time i see him!!!! 	 0
the government and the elite will not do anything about it . 	 0
you confuse species and race . 	 0
i'm a bit of a guy, i'm a bit of a guy, i'm a bit of a guy, i'm a bit of a guy, i'm a bit 	 0
st john's college choir cambridge - youtube st john's college choir cambridge - youtube st john's college choir cambridge - youtube 	 0
- a 15-year-old girl was arrested for kidnapping and rape . 	 0
this is a woman attacking the white woman.???? 	 0
this is a reminder of a long time ago joke. ~~ 	 0
there is no capitalism there!!!! 	 0
i need to sleep now as i should be awake at 4:30am 	 0
we can never win but if we form a real community we can be strong. ~~ 	 0
it seems like the parasite is not going away any more, it's happening everywhere and getting worse . 	 1
slowly walking through the romanian bible i got for my birthday . 	 0
thank you for proving that we were right 	 0
nast filipinos and asians are everywhere and every city is full of them . 	 1
you need to move a few feet in your flat. clear the floor and stretch, breathe, take dumbbells . 	 0
baton rouge school principal arrested in two hours for trying to open a classroom 	 0
does parents actually choose schools based on their income????? 	 0
wait til shes in middle school and goes to read the movie and see the movie 	 0
they are afraid he might be racist!!!!! 	 0
also, moderation is only a small part of the sf membership . 	 0
marines corps, marines corps, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines, marines , 	 0
good morning everyone, not sure where to post this but i'm new to the board and would like to say hi 	 0
hi, i thought i'd join him, but he's been here for a long time so he might not notice me a bit . 	 0
there was a thread about a classmate who claimed to be a member of the group, and was accused of being a 	 0
in this context, satanic worship (to worship the enemy) is a completely idiotic idea . 	 0
ive been looking for these documents for a long time. ive been trying to find 	 0
why bedfordshire needs a police commissioner???? 	 0
18-21. please write me back . 	 0
i used to be a lot of white when i was in naples but not nearly as much as it is now . 	 0
but there are many earthquakes or big ones or big earthquakes in many ways... . 	 0
this is animal instincts . 	 0
hydradeck - youtube 	 0
2 natives robbed me and stole food court at portage last year . 	 1
this is so sad... iz a shame 	 0
andy cameron - tartan army (totp) ____ 	 0
the videos are on animal planet 	 1
thank you for posting this, i love you 	 0
god is my god and inspires me everyday. ive become so inspired by him 	 0
this is hilarious iz a great iz 	 0
yall hear about the kids that beat the other kids in public school.???? 	 0
i have to move to sf in a few days, and im ready to move to the city.!!!! 	 0
i hope the dirty assholes who did this get punished 	 0
but the romans have banned this for thousands of years? " 	 0
where there is devotional music, god's presence is always there with his grace. ____ 	 0
maybe even people disappeared, small animals . 	 0
youve been acting like a moron . 	 0
i remember when i was in thailand and they were screaming " tsunami tsunami "!!!! 	 0
